Date,Month,Day,Hour,season,Week_day,coef
2025-04-19,April,19,10:00,summer,Saturday,0.000133345
2025-04-19,April,19,11:00,summer,Saturday,0.000144699
2025-04-19,April,19,12:00,summer,Saturday,0.000151919
2025-04-19,April,19,13:00,summer,Saturday,0.000153193
2025-04-19,April,19,14:00,summer,Saturday,0.000150093
2025-04-19,April,19,15:00,summer,Saturday,0.000146144
2025-04-19,April,19,16:00,summer,Saturday,0.000147682
2025-04-19,April,19,17:00,summer,Saturday,0.000155202
2025-04-19,April,19,18:00,summer,Saturday,0.000155952
2025-04-19,April,19,19:00,summer,Saturday,0.000142526
2025-04-19,April,19,20:00,summer,Saturday,0.000132315
2025-04-19,April,19,21:00,summer,Saturday,0.000124941
2025-04-19,April,19,22:00,summer,Saturday,0.000116953
2025-04-19,April,19,23:00,summer,Saturday,0.000113715
2025-04-20,April,20,00:00,summer,Sunday,0.000108852
2025-04-20,April,20,01:00,summer,Sunday,0.000104314
2025-04-20,April,20,02:00,summer,Sunday,9.342693551894684e-05
2025-04-20,April,20,03:00,summer,Sunday,8.476846491367289e-05
2025-04-20,April,20,04:00,summer,Sunday,7.726402656927453e-05
2025-04-20,April,20,05:00,summer,Sunday,7.376870920515596e-05
2025-04-20,April,20,06:00,summer,Sunday,7.737070574031614e-05
2025-04-20,April,20,07:00,summer,Sunday,9.289730172979324e-05
2025-04-20,April,20,08:00,summer,Sunday,0.000116727
2025-04-20,April,20,09:00,summer,Sunday,0.00013684
2025-04-20,April,20,10:00,summer,Sunday,0.000152905
2025-04-20,April,20,11:00,summer,Sunday,0.000157429
2025-04-20,April,20,12:00,summer,Sunday,0.000155782
2025-04-20,April,20,13:00,summer,Sunday,0.000146783
2025-04-20,April,20,14:00,summer,Sunday,0.000139447
2025-04-20,April,20,15:00,summer,Sunday,0.000136469
2025-04-20,April,20,16:00,summer,Sunday,0.000138824
2025-04-20,April,20,17:00,summer,Sunday,0.000148505
2025-04-20,April,20,18:00,summer,Sunday,0.000149523
2025-04-20,April,20,19:00,summer,Sunday,0.000138117
2025-04-20,April,20,20:00,summer,Sunday,0.000129721
2025-04-20,April,20,21:00,summer,Sunday,0.000124012
2025-04-20,April,20,22:00,summer,Sunday,0.000114004
2025-04-20,April,20,23:00,summer,Sunday,0.00010284
2025-04-21,April,21,00:00,summer,Monday,9.853099846069922e-05
2025-04-21,April,21,01:00,summer,Monday,9.882342876045845e-05
2025-04-21,April,21,02:00,summer,Monday,9.863970916173835e-05
2025-04-21,April,21,03:00,summer,Monday,8.969979346092764e-05
2025-04-21,April,21,04:00,summer,Monday,8.0602684007208e-05
2025-04-21,April,21,05:00,summer,Monday,7.531734380587212e-05
2025-04-21,April,21,06:00,summer,Monday,7.692196921551392e-05
2025-04-21,April,21,07:00,summer,Monday,9.089174819504042e-05
2025-04-21,April,21,08:00,summer,Monday,0.000110989
2025-04-21,April,21,09:00,summer,Monday,0.000124959
2025-04-21,April,21,10:00,summer,Monday,0.000131801
2025-04-21,April,21,11:00,summer,Monday,0.00014036
2025-04-21,April,21,12:00,summer,Monday,0.000149116
2025-04-21,April,21,13:00,summer,Monday,0.000153475
2025-04-21,April,21,14:00,summer,Monday,0.000150078
2025-04-21,April,21,15:00,summer,Monday,0.000144064
2025-04-21,April,21,16:00,summer,Monday,0.00014528
2025-04-21,April,21,17:00,summer,Monday,0.00015786
2025-04-21,April,21,18:00,summer,Monday,0.000155825
2025-04-21,April,21,19:00,summer,Monday,0.000140886
2025-04-21,April,21,20:00,summer,Monday,0.000130793
2025-04-21,April,21,21:00,summer,Monday,0.000124248
2025-04-21,April,21,22:00,summer,Monday,0.000111291
2025-04-21,April,21,23:00,summer,Monday,9.897511128463348e-05
2025-04-22,April,22,00:00,summer,Tuesday,0.000103428
2025-04-22,April,22,01:00,summer,Tuesday,0.000104471
2025-04-22,April,22,02:00,summer,Tuesday,0.000100758
2025-04-22,April,22,03:00,summer,Tuesday,9.364272320246842e-05
2025-04-22,April,22,04:00,summer,Tuesday,8.396656025470086e-05
2025-04-22,April,22,05:00,summer,Tuesday,7.688735388889338e-05
2025-04-22,April,22,06:00,summer,Tuesday,8.922753427501185e-05
2025-04-22,April,22,07:00,summer,Tuesday,9.59583281290372e-05
2025-04-22,April,22,08:00,summer,Tuesday,9.289045706003476e-05
2025-04-22,April,22,09:00,summer,Tuesday,9.041181709216366e-05
2025-04-22,April,22,10:00,summer,Tuesday,8.736747625773677e-05
2025-04-22,April,22,11:00,summer,Tuesday,8.713937883290315e-05
2025-04-22,April,22,12:00,summer,Tuesday,8.947920635175192e-05
2025-04-22,April,22,13:00,summer,Tuesday,9.230990586271307e-05
2025-04-22,April,22,14:00,summer,Tuesday,9.426725533555951e-05
2025-04-22,April,22,15:00,summer,Tuesday,9.903957997015389e-05
2025-04-22,April,22,16:00,summer,Tuesday,0.000116264
2025-04-22,April,22,17:00,summer,Tuesday,0.000142301
2025-04-22,April,22,18:00,summer,Tuesday,0.000144727
2025-04-22,April,22,19:00,summer,Tuesday,0.000131224
2025-04-22,April,22,20:00,summer,Tuesday,0.000122991
2025-04-22,April,22,21:00,summer,Tuesday,0.00011957
2025-04-22,April,22,22:00,summer,Tuesday,0.000109626
2025-04-22,April,22,23:00,summer,Tuesday,9.965553392945135e-05
2025-04-23,April,23,00:00,summer,Wednesday,0.000106891
2025-04-23,April,23,01:00,summer,Wednesday,0.000115094
2025-04-23,April,23,02:00,summer,Wednesday,0.000110142
2025-04-23,April,23,03:00,summer,Wednesday,9.70417831956048e-05
2025-04-23,April,23,04:00,summer,Wednesday,8.016028155754673e-05
2025-04-23,April,23,05:00,summer,Wednesday,7.744327168479601e-05
2025-04-23,April,23,06:00,summer,Wednesday,8.91639219024128e-05
2025-04-23,April,23,07:00,summer,Wednesday,9.47931781283549e-05
2025-04-23,April,23,08:00,summer,Wednesday,9.183820772704649e-05
2025-04-23,April,23,09:00,summer,Wednesday,8.971721150232871e-05
2025-04-23,April,23,10:00,summer,Wednesday,8.705157631109763e-05
2025-04-23,April,23,11:00,summer,Wednesday,8.627582803580627e-05
2025-04-23,April,23,12:00,summer,Wednesday,8.894258573691205e-05
2025-04-23,April,23,13:00,summer,Wednesday,8.804337140512234e-05
2025-04-23,April,23,14:00,summer,Wednesday,8.844408644985775e-05
2025-04-23,April,23,15:00,summer,Wednesday,9.166539278775752e-05
2025-04-23,April,23,16:00,summer,Wednesday,0.000105661
2025-04-23,April,23,17:00,summer,Wednesday,0.000132592
2025-04-23,April,23,18:00,summer,Wednesday,0.000135088
2025-04-23,April,23,19:00,summer,Wednesday,0.000124437
2025-04-23,April,23,20:00,summer,Wednesday,0.000119349
2025-04-23,April,23,21:00,summer,Wednesday,0.000119002
2025-04-23,April,23,22:00,summer,Wednesday,0.000110875
2025-04-23,April,23,23:00,summer,Wednesday,0.000101248
2025-04-24,April,24,00:00,summer,Thursday,0.000106256
2025-04-24,April,24,01:00,summer,Thursday,0.000120856
2025-04-24,April,24,02:00,summer,Thursday,0.00011369
2025-04-24,April,24,03:00,summer,Thursday,0.000105564
2025-04-24,April,24,04:00,summer,Thursday,9.294188506282035e-05
2025-04-24,April,24,05:00,summer,Thursday,8.095700668494973e-05
2025-04-24,April,24,06:00,summer,Thursday,9.007235631006892e-05
2025-04-24,April,24,07:00,summer,Thursday,9.49135446943759e-05
2025-04-24,April,24,08:00,summer,Thursday,9.149204555690597e-05
2025-04-24,April,24,09:00,summer,Thursday,8.867955715162552e-05
2025-04-24,April,24,10:00,summer,Thursday,8.529757183550018e-05
2025-04-24,April,24,11:00,summer,Thursday,8.402026776719097e-05
2025-04-24,April,24,12:00,summer,Thursday,8.555917036695017e-05
2025-04-24,April,24,13:00,summer,Thursday,8.530830691078996e-05
2025-04-24,April,24,14:00,summer,Thursday,8.674308157274577e-05
2025-04-24,April,24,15:00,summer,Thursday,9.024497812607803e-05
2025-04-24,April,24,16:00,summer,Thursday,0.000103459
2025-04-24,April,24,17:00,summer,Thursday,0.000128678
2025-04-24,April,24,18:00,summer,Thursday,0.000132871
2025-04-24,April,24,19:00,summer,Thursday,0.000123432
2025-04-24,April,24,20:00,summer,Thursday,0.000118492
2025-04-24,April,24,21:00,summer,Thursday,0.000117719
2025-04-24,April,24,22:00,summer,Thursday,0.000109964
2025-04-24,April,24,23:00,summer,Thursday,0.000100835
2025-04-25,April,25,00:00,summer,Friday,0.00010926
2025-04-25,April,25,01:00,summer,Friday,0.00012678
2025-04-25,April,25,02:00,summer,Friday,0.000116831
2025-04-25,April,25,03:00,summer,Friday,9.80268145740387e-05
2025-04-25,April,25,04:00,summer,Friday,8.233678214977567e-05
2025-04-25,April,25,05:00,summer,Friday,7.783661099633937e-05
2025-04-25,April,25,06:00,summer,Friday,8.93351165302196e-05
2025-04-25,April,25,07:00,summer,Friday,9.637696331523251e-05
2025-04-25,April,25,08:00,summer,Friday,9.467913356087335e-05
2025-04-25,April,25,09:00,summer,Friday,9.284065714688145e-05
2025-04-25,April,25,10:00,summer,Friday,8.991195181866719e-05
2025-04-25,April,25,11:00,summer,Friday,9.009568461977368e-05
2025-04-25,April,25,12:00,summer,Friday,9.444138160955167e-05
2025-04-25,April,25,13:00,summer,Friday,9.953068459036122e-05
2025-04-25,April,25,14:00,summer,Friday,0.000102098
2025-04-25,April,25,15:00,summer,Friday,0.000102029
2025-04-25,April,25,16:00,summer,Friday,0.000109705
2025-04-25,April,25,17:00,summer,Friday,0.000126203
2025-04-25,April,25,18:00,summer,Friday,0.000131498
2025-04-25,April,25,19:00,summer,Friday,0.00012159
2025-04-25,April,25,20:00,summer,Friday,0.000115093
2025-04-25,April,25,21:00,summer,Friday,0.000114181
2025-04-25,April,25,22:00,summer,Friday,0.000107739
2025-04-25,April,25,23:00,summer,Friday,0.000105545
2025-04-26,April,26,00:00,summer,Saturday,9.701654893208927e-05
2025-04-26,April,26,01:00,summer,Saturday,0.000101309
2025-04-26,April,26,02:00,summer,Saturday,9.971028504453013e-05
2025-04-26,April,26,03:00,summer,Saturday,9.503218215715716e-05
2025-04-26,April,26,04:00,summer,Saturday,8.533179897102347e-05
2025-04-26,April,26,05:00,summer,Saturday,7.748058224277603e-05
2025-04-26,April,26,06:00,summer,Saturday,8.027182309585197e-05
2025-04-26,April,26,07:00,summer,Saturday,9.50950170217768e-05
2025-04-26,April,26,08:00,summer,Saturday,0.00011003
2025-04-26,April,26,09:00,summer,Saturday,0.000118993
2025-04-26,April,26,10:00,summer,Saturday,0.000129288
2025-04-26,April,26,11:00,summer,Saturday,0.000130535
2025-04-26,April,26,12:00,summer,Saturday,0.000132241
2025-04-26,April,26,13:00,summer,Saturday,0.000127124
2025-04-26,April,26,14:00,summer,Saturday,0.000120313
2025-04-26,April,26,15:00,summer,Saturday,0.000112816
2025-04-26,April,26,16:00,summer,Saturday,0.000112524
2025-04-26,April,26,17:00,summer,Saturday,0.000122949
2025-04-26,April,26,18:00,summer,Saturday,0.000126908
2025-04-26,April,26,19:00,summer,Saturday,0.000116832
2025-04-26,April,26,20:00,summer,Saturday,0.000110649
2025-04-26,April,26,21:00,summer,Saturday,0.000109541
2025-04-26,April,26,22:00,summer,Saturday,0.000102772
2025-04-26,April,26,23:00,summer,Saturday,9.402765658530556e-05
2025-04-27,April,27,00:00,summer,Sunday,9.356698019069817e-05
2025-04-27,April,27,01:00,summer,Sunday,9.518971620413366e-05
2025-04-27,April,27,02:00,summer,Sunday,9.152378593596174e-05
2025-04-27,April,27,03:00,summer,Sunday,8.341104088430352e-05
2025-04-27,April,27,04:00,summer,Sunday,7.55360026502275e-05
2025-04-27,April,27,05:00,summer,Sunday,7.138072500971009e-05
2025-04-27,April,27,06:00,summer,Sunday,7.430560819589473e-05
2025-04-27,April,27,07:00,summer,Sunday,8.671292496833541e-05
2025-04-27,April,27,08:00,summer,Sunday,0.000104884
2025-04-27,April,27,09:00,summer,Sunday,0.000119323
2025-04-27,April,27,10:00,summer,Sunday,0.000123337
2025-04-27,April,27,11:00,summer,Sunday,0.000125342
2025-04-27,April,27,12:00,summer,Sunday,0.00012942
2025-04-27,April,27,13:00,summer,Sunday,0.000131509
2025-04-27,April,27,14:00,summer,Sunday,0.000129279
2025-04-27,April,27,15:00,summer,Sunday,0.000124241
2025-04-27,April,27,16:00,summer,Sunday,0.000125435
2025-04-27,April,27,17:00,summer,Sunday,0.000139997
2025-04-27,April,27,18:00,summer,Sunday,0.00013978
2025-04-27,April,27,19:00,summer,Sunday,0.000126992
2025-04-27,April,27,20:00,summer,Sunday,0.000119046
2025-04-27,April,27,21:00,summer,Sunday,0.000115438
2025-04-27,April,27,22:00,summer,Sunday,0.000105497
2025-04-27,April,27,23:00,summer,Sunday,9.48951624693926e-05
2025-04-28,April,28,00:00,summer,Monday,9.504513871305785e-05
2025-04-28,April,28,01:00,summer,Monday,9.716896679848253e-05
2025-04-28,April,28,02:00,summer,Monday,9.251003142222238e-05
2025-04-28,April,28,03:00,summer,Monday,8.128979657753466e-05
2025-04-28,April,28,04:00,summer,Monday,7.255089631801299e-05
2025-04-28,April,28,05:00,summer,Monday,7.39304270781425e-05
2025-04-28,April,28,06:00,summer,Monday,8.611408693071345e-05
2025-04-28,April,28,07:00,summer,Monday,8.964898678905462e-05
2025-04-28,April,28,08:00,summer,Monday,8.474797429828763e-05
2025-04-28,April,28,09:00,summer,Monday,8.186141436475934e-05
2025-04-28,April,28,10:00,summer,Monday,8.24774286047202e-05
2025-04-28,April,28,11:00,summer,Monday,8.460582307832776e-05
2025-04-28,April,28,12:00,summer,Monday,8.759203104222455e-05
2025-04-28,April,28,13:00,summer,Monday,8.709348958940911e-05
2025-04-28,April,28,14:00,summer,Monday,8.749503802199187e-05
2025-04-28,April,28,15:00,summer,Monday,9.089981608124879e-05
2025-04-28,April,28,16:00,summer,Monday,0.000107015
2025-04-28,April,28,17:00,summer,Monday,0.000128517
2025-04-28,April,28,18:00,summer,Monday,0.000129521
2025-04-28,April,28,19:00,summer,Monday,0.000117422
2025-04-28,April,28,20:00,summer,Monday,0.000110545
2025-04-28,April,28,21:00,summer,Monday,0.000108015
2025-04-28,April,28,22:00,summer,Monday,9.862178728042907e-05
2025-04-28,April,28,23:00,summer,Monday,8.802040119735519e-05
2025-04-29,April,29,00:00,summer,Tuesday,8.781795467878876e-05
2025-04-29,April,29,01:00,summer,Tuesday,9.2766428418126e-05
2025-04-29,April,29,02:00,summer,Tuesday,9.065553877369976e-05
2025-04-29,April,29,03:00,summer,Tuesday,8.35238583462601e-05
2025-04-29,April,29,04:00,summer,Tuesday,7.351917908767626e-05
2025-04-29,April,29,05:00,summer,Tuesday,6.690385095103401e-05
2025-04-29,April,29,06:00,summer,Tuesday,7.770771446058663e-05
2025-04-29,April,29,07:00,summer,Tuesday,8.32168548635049e-05
2025-04-29,April,29,08:00,summer,Tuesday,8.036744716166414e-05
2025-04-29,April,29,09:00,summer,Tuesday,7.826910520853705e-05
2025-04-29,April,29,10:00,summer,Tuesday,8.03661114690698e-05
2025-04-29,April,29,11:00,summer,Tuesday,8.261407115454817e-05
2025-04-29,April,29,12:00,summer,Tuesday,8.46161393616402e-05
2025-04-29,April,29,13:00,summer,Tuesday,8.39429509081511e-05
2025-04-29,April,29,14:00,summer,Tuesday,8.408678364135326e-05
2025-04-29,April,29,15:00,summer,Tuesday,8.843330112362447e-05
2025-04-29,April,29,16:00,summer,Tuesday,0.000103564
2025-04-29,April,29,17:00,summer,Tuesday,0.000123454
2025-04-29,April,29,18:00,summer,Tuesday,0.000125005
2025-04-29,April,29,19:00,summer,Tuesday,0.000114746
2025-04-29,April,29,20:00,summer,Tuesday,0.00010959
2025-04-29,April,29,21:00,summer,Tuesday,0.0001086
2025-04-29,April,29,22:00,summer,Tuesday,0.000100198
2025-04-29,April,29,23:00,summer,Tuesday,8.972649277995524e-05
2025-04-30,April,30,00:00,summer,Wednesday,0.000101669
2025-04-30,April,30,01:00,summer,Wednesday,0.000100547
2025-04-30,April,30,02:00,summer,Wednesday,9.410690969200404e-05
2025-04-30,April,30,03:00,summer,Wednesday,7.882706517822162e-05
2025-04-30,April,30,04:00,summer,Wednesday,6.644083476605867e-05
2025-04-30,April,30,05:00,summer,Wednesday,6.553763126669997e-05
2025-04-30,April,30,06:00,summer,Wednesday,7.717137539431218e-05
2025-04-30,April,30,07:00,summer,Wednesday,8.315036785037333e-05
2025-04-30,April,30,08:00,summer,Wednesday,8.034489441540127e-05
2025-04-30,April,30,09:00,summer,Wednesday,7.832635096057757e-05
2025-04-30,April,30,10:00,summer,Wednesday,8.127220444885268e-05
2025-04-30,April,30,11:00,summer,Wednesday,8.439358632502255e-05
2025-04-30,April,30,12:00,summer,Wednesday,8.591276455952703e-05
2025-04-30,April,30,13:00,summer,Wednesday,8.447500922857131e-05
2025-04-30,April,30,14:00,summer,Wednesday,8.441459592723992e-05
2025-04-30,April,30,15:00,summer,Wednesday,8.800641792563912e-05
2025-04-30,April,30,16:00,summer,Wednesday,0.000101171
2025-04-30,April,30,17:00,summer,Wednesday,0.000119443
2025-04-30,April,30,18:00,summer,Wednesday,0.000121917
2025-04-30,April,30,19:00,summer,Wednesday,0.000112344
2025-04-30,April,30,20:00,summer,Wednesday,0.000106864
2025-04-30,April,30,21:00,summer,Wednesday,0.000106692
2025-04-30,April,30,22:00,summer,Wednesday,9.925450386963621e-05
2025-04-30,April,30,23:00,summer,Wednesday,8.816540751012822e-05
2025-05-01,May,1,00:00,summer,Thursday,8.735062745411133e-05
2025-05-01,May,1,01:00,summer,Thursday,9.085409754768099e-05
2025-05-01,May,1,02:00,summer,Thursday,9.281231807099639e-05
2025-05-01,May,1,03:00,summer,Thursday,8.057222374791088e-05
2025-05-01,May,1,04:00,summer,Thursday,7.005776381428137e-05
2025-05-01,May,1,05:00,summer,Thursday,7.626419173366359e-05
2025-05-01,May,1,06:00,summer,Thursday,8.199820817913829e-05
2025-05-01,May,1,07:00,summer,Thursday,8.693650799577904e-05
2025-05-01,May,1,08:00,summer,Thursday,8.698899178009887e-05
2025-05-01,May,1,09:00,summer,Thursday,9.044590381160853e-05
2025-05-01,May,1,10:00,summer,Thursday,9.033864660120037e-05
2025-05-01,May,1,11:00,summer,Thursday,9.092790901962032e-05
2025-05-01,May,1,12:00,summer,Thursday,9.229183005590674e-05
2025-05-01,May,1,13:00,summer,Thursday,9.200507627057136e-05
2025-05-01,May,1,14:00,summer,Thursday,9.38087328744699e-05
2025-05-01,May,1,15:00,summer,Thursday,9.706236919567307e-05
2025-05-01,May,1,16:00,summer,Thursday,0.000105203
2025-05-01,May,1,17:00,summer,Thursday,0.000117739
2025-05-01,May,1,18:00,summer,Thursday,0.000118635
2025-05-01,May,1,19:00,summer,Thursday,0.000110526
2025-05-01,May,1,20:00,summer,Thursday,0.000106297
2025-05-01,May,1,21:00,summer,Thursday,0.000105798
2025-05-01,May,1,22:00,summer,Thursday,9.729572577577036e-05
2025-05-01,May,1,23:00,summer,Thursday,8.707719733289332e-05
2025-05-02,May,2,00:00,summer,Friday,8.855150167952618e-05
2025-05-02,May,2,01:00,summer,Friday,8.993116036975628e-05
2025-05-02,May,2,02:00,summer,Friday,9.157777735093111e-05
2025-05-02,May,2,03:00,summer,Friday,8.415668802567617e-05
2025-05-02,May,2,04:00,summer,Friday,7.132259807513665e-05
2025-05-02,May,2,05:00,summer,Friday,6.42669959386749e-05
2025-05-02,May,2,06:00,summer,Friday,7.357319363240783e-05
2025-05-02,May,2,07:00,summer,Friday,8.239567912121064e-05
2025-05-02,May,2,08:00,summer,Friday,8.332372869298758e-05
2025-05-02,May,2,09:00,summer,Friday,8.444656872970246e-05
2025-05-02,May,2,10:00,summer,Friday,9.184927040573788e-05
2025-05-02,May,2,11:00,summer,Friday,9.487903457747008e-05
2025-05-02,May,2,12:00,summer,Friday,9.749765494500996e-05
2025-05-02,May,2,13:00,summer,Friday,9.722799517971684e-05
2025-05-02,May,2,14:00,summer,Friday,9.918236152730542e-05
2025-05-02,May,2,15:00,summer,Friday,0.000102512
2025-05-02,May,2,16:00,summer,Friday,0.000111564
2025-05-02,May,2,17:00,summer,Friday,0.000122309
2025-05-02,May,2,18:00,summer,Friday,0.000125127
2025-05-02,May,2,19:00,summer,Friday,0.000114663
2025-05-02,May,2,20:00,summer,Friday,0.000107521
2025-05-02,May,2,21:00,summer,Friday,0.000106566
2025-05-02,May,2,22:00,summer,Friday,0.000100679
2025-05-02,May,2,23:00,summer,Friday,9.262485370237149e-05
